Ori,State,County,Unit,State_County,fstate,CNTYFIPS,agency,agentype,agency2,StateName2,MSA
OH01828,Ohio,018,28,OH018,Ohio,"Cuyahoga, OH",Maple Heights,Municipal police,MAPLE HEIGHTS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01829,Ohio,018,29,OH018,Ohio,"Cuyahoga, OH",Mayfield Heights,Municipal police,MAYFIELD HEIGHTS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01830,Ohio,018,30,OH018,Ohio,"Cuyahoga, OH",Mayfield Village,Municipal police,MAYFIELD VILLAGE,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01831,Ohio,018,31,OH018,Ohio,"Cuyahoga, OH",Middleburg Heights,Municipal police,MIDDLEBURG HEIGHTS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01832,Ohio,018,32,OH018,Ohio,"Cuyahoga, OH",Moreland Hills,Municipal police,MORELAND HILLS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01833,Ohio,018,33,OH018,Ohio,"Cuyahoga, OH",Newburgh Heights,Municipal police,NEWBURGH HEIGHTS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01834,Ohio,018,34,OH018,Ohio,"Cuyahoga, OH",North Olmsted,Municipal police,NORTH OLMSTED,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01835,Ohio,018,35,OH018,Ohio,"Cuyahoga, OH",North Randall,Municipal police,NORTH RANDALL,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01836,Ohio,018,36,OH018,Ohio,"Cuyahoga, OH",North Royalton,Municipal police,NORTH ROYALTON,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01837,Ohio,018,37,OH018,Ohio,"Cuyahoga, OH",Oakwood Village,Municipal police,OAKWOOD VILLAGE,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01838,Ohio,018,38,OH018,Ohio,"Cuyahoga, OH",Olmsted Township,Municipal police,OLMSTED TOWNSHIP,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01839,Ohio,018,39,OH018,Ohio,"Cuyahoga, OH",Olmsted Falls,Municipal police,OLMSTED FALLS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01840,Ohio,018,40,OH018,Ohio,"Cuyahoga, OH",Orange Village,Municipal police,ORANGE VILLAGE,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01842,Ohio,018,42,OH018,Ohio,"Cuyahoga, OH",Parma,Municipal police,PARMA,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01843,Ohio,018,43,OH018,Ohio,"Cuyahoga, OH",Parma Heights,Municipal police,PARMA HEIGHTS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01844,Ohio,018,44,OH018,Ohio,"Cuyahoga, OH",Pepper Pike,Municipal police,PEPPER PIKE,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01845,Ohio,018,45,OH018,Ohio,"Cuyahoga, OH",Richmond Heights,Municipal police,RICHMOND HEIGHTS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01846,Ohio,018,46,OH018,Ohio,"Cuyahoga, OH",Rocky River,Municipal police,ROCKY RIVER,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01847,Ohio,018,47,OH018,Ohio,"Cuyahoga, OH",Seven Hills,Municipal police,SEVEN HILLS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01848,Ohio,018,48,OH018,Ohio,"Cuyahoga, OH",Shaker Heights,Municipal police,SHAKER HEIGHTS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01849,Ohio,018,49,OH018,Ohio,"Cuyahoga, OH",Solon,Municipal police,SOLON,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01850,Ohio,018,50,OH018,Ohio,"Cuyahoga, OH",South Euclid,Municipal police,SOUTH EUCLID,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01851,Ohio,018,51,OH018,Ohio,"Cuyahoga, OH",Strongsville,Municipal police,STRONGSVILLE,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01852,Ohio,018,52,OH018,Ohio,"Cuyahoga, OH",University Heights,Municipal police,UNIVERSITY HEIGHTS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01853,Ohio,018,53,OH018,Ohio,"Cuyahoga, OH",Valley View,Municipal police,VALLEY VIEW,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01854,Ohio,018,54,OH018,Ohio,"Cuyahoga, OH",Walton Hills,Municipal police,WALTON HILLS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01855,Ohio,018,55,OH018,Ohio,"Cuyahoga, OH",Warrensville Heights,Municipal police,WARRENSVILLE HEIGHTS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01856,Ohio,018,56,OH018,Ohio,"Cuyahoga, OH",Highland Hills,Municipal police,HIGHLAND HILLS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01857,Ohio,018,57,OH018,Ohio,"Cuyahoga, OH",Westlake,Municipal police,WESTLAKE,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01859,Ohio,018,59,OH018,Ohio,"Cuyahoga, OH",Woodmere Village,Municipal police,WOODMERE VILLAGE,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01861,Ohio,018,61,OH018,Ohio,"Cuyahoga, OH",Cleveland State University,Special police,CLEVELAND STATE UNIV,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01862,Ohio,018,62,OH018,Ohio,"Cuyahoga, OH",Linndale,Municipal police,LINNDALE,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01863,Ohio,018,63,OH018,Ohio,"Cuyahoga, OH",Cleveland Metro Park District,Special police,CLEVELAND METRO PARK DIS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01864,Ohio,018,64,OH018,Ohio,"Cuyahoga, OH",Cuyahoga Community Colle,Special police,CUYAHOGA COMMUNITY COLLE,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01865,Ohio,018,65,OH018,Ohio,"Cuyahoga, OH",Greater Cleveland Reg Ta,Special police,GREATER CLEVELAND REG TA,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01867,Ohio,018,67,OH018,Ohio,"Cuyahoga, OH",Clvlnd Lakefront S Parks,Special police,CLVLND LAKEFRONT S PARKS,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01899,Ohio,018,99,OH018,Ohio,"Cuyahoga, OH",Baldwin Wallace Univ,Special police,BALDWIN WALLACE UNIV,OHIO,"Cleveland-Elyria-Mentor, OH"
OH018A1,Ohio,018,A1,OH018,Ohio,"Cuyahoga, OH",Notre Dame College,Special police,NOTRE DAME COLLEGE,OHIO,"Cleveland-Elyria-Mentor, OH"
OH01900,Ohio,019,00,OH019,Ohio,"Darke, OH",Darke County,Sheriff,DARKE,OHIO,Rural Ohio
OH01901,Ohio,019,01,OH019,Ohio,"Darke, OH",Greenville,Municipal police,GREENVILLE,OHIO,Rural Ohio
OH01902,Ohio,019,02,OH019,Ohio,"Darke, OH",Ansonia,Municipal police,ANSONIA,OHIO,Rural Ohio
OH01903,Ohio,019,03,OH019,Ohio,"Darke, OH",Arcanum,Municipal police,ARCANUM,OHIO,Rural Ohio
OH01911,Ohio,019,11,OH019,Ohio,"Darke, OH",New Madison,Municipal police,NEW MADISON,OHIO,Rural Ohio
OH01918,Ohio,019,18,OH019,Ohio,"Darke, OH",Union City,Municipal police,UNION CITY,OHIO,Rural Ohio
OH02000,Ohio,020,00,OH020,Ohio,"Defiance, OH",Defiance County,Sheriff,DEFIANCE,OHIO,Rural Ohio
OH02001,Ohio,020,01,OH020,Ohio,"Defiance, OH",Defiance,Municipal police,DEFIANCE,OHIO,Rural Ohio
OH02002,Ohio,020,02,OH020,Ohio,"Defiance, OH",Hicksville,Municipal police,HICKSVILLE,OHIO,Rural Ohio
OH02100,Ohio,021,00,OH021,Ohio,"Delaware, OH",Delaware County,Sheriff,DELAWARE,OHIO,"Columbus, OH"
OH02101,Ohio,021,01,OH021,Ohio,"Delaware, OH",Delaware,Municipal police,DELAWARE,OHIO,"Columbus, OH"
OH02104,Ohio,021,04,OH021,Ohio,"Delaware, OH",Ostrander,Municipal police,OSTRANDER,OHIO,"Columbus, OH"
OH02105,Ohio,021,05,OH021,Ohio,"Delaware, OH",Powell,Municipal police,POWELL,OHIO,"Columbus, OH"
OH02106,Ohio,021,06,OH021,Ohio,"Delaware, OH",Shawnee Hills,Municipal police,SHAWNEE HILLS,OHIO,"Columbus, OH"
OH02107,Ohio,021,07,OH021,Ohio,"Delaware, OH",Sunbury,Municipal police,SUNBURY,OHIO,"Columbus, OH"
OH02108,Ohio,021,08,OH021,Ohio,"Delaware, OH",Genoa Township,Municipal police,GENOA TOWNSHIP,OHIO,"Columbus, OH"
OH02122,Ohio,021,22,OH021,Ohio,"Delaware, OH",Prsvtn Pks Of Delaware C,Special police,PRSVTN PKS OF DELAWARE C,OHIO,"Columbus, OH"
OH02200,Ohio,022,00,OH022,Ohio,"Erie, OH",Erie County,Sheriff,ERIE,OHIO,"Sandusky, OH"
OH02202,Ohio,022,02,OH022,Ohio,"Erie, OH",Huron,Municipal police,HURON,OHIO,"Sandusky, OH"
OH02203,Ohio,022,03,OH022,Ohio,"Erie, OH",Sandusky,Municipal police,SANDUSKY,OHIO,"Sandusky, OH"
OH02204,Ohio,022,04,OH022,Ohio,"Erie, OH",Vermilion,Municipal police,VERMILION,OHIO,"Sandusky, OH"
OH02205,Ohio,022,05,OH022,Ohio,"Erie, OH",Bay View,Municipal police,BAY VIEW,OHIO,"Sandusky, OH"
OH02206,Ohio,022,06,OH022,Ohio,"Erie, OH",Berlin Heights,Municipal police,BERLIN HEIGHTS,OHIO,"Sandusky, OH"
OH02207,Ohio,022,07,OH022,Ohio,"Erie, OH",Kelleys Island,Municipal police,KELLEYS ISLAND,OHIO,"Sandusky, OH"
OH02208,Ohio,022,08,OH022,Ohio,"Erie, OH",Milan,Municipal police,MILAN,OHIO,"Sandusky, OH"
OH02210,Ohio,022,10,OH022,Ohio,"Erie, OH",Perkins Township,Municipal police,PERKINS TOWNSHIP,OHIO,"Sandusky, OH"
OH02211,Ohio,022,11,OH022,Ohio,"Erie, OH",Cedar Point,Municipal police,CEDAR POINT,OHIO,"Sandusky, OH"
OH02213,Ohio,022,13,OH022,Ohio,"Erie, OH",Erie Metroparks,Municipal police,ERIE METROPARKS,OHIO,"Sandusky, OH"
OH02300,Ohio,023,00,OH023,Ohio,"Fairfield, OH",Fairfield County,Sheriff,FAIRFIELD,OHIO,"Columbus, OH"
